AT1G35340	-0.5	0.5	AT1G35340	3909
AT1G35350	-0.5	0.5	AT1G35350	3910
AT1G35353	-0.5	0.5	AT1G35353	3911
AT1G35360	-0.5	0.5	AT1G35360	3912
AT1G35365	-0.5	0.5	AT1G35365	3913
AT1G35370	-0.5	0.5	AT1G35370	3914
AT1G35375	-0.5	0.5	AT1G35375	3915
AT1G35380	-0.5	0.5	AT1G35380	3916
AT1G35390	-0.5	0.5	AT1G35390	3917
AT1G35400	-0.5	0.5	AT1G35400	3918
AT1G35405	-0.5	0.5	AT1G35405	3919
AT1G35410	-0.5	0.5	AT1G35410	3920
AT1G35420	-0.5	0.5	AT1G35420	3921
AT1G35430	-0.5	0.5	AT1G35430	3922
AT1G35435	-0.5	0.5	AT1G35435	3923
AT1G35440	-0.5	0.5	AT1G35440	3924
AT1G35450	-0.5	0.5	AT1G35450	3925
AT1G35460	-0.5	0.5	AT1G35460	3926
AT1G35465	-0.5	0.5	AT1G35465	3927
AT1G35467	-0.5	0.5	AT1G35467	3928
AT1G35470	-0.5	0.5	AT1G35470	3929
AT1G35480	-0.5	0.5	AT1G35480	3930
AT1G35490	-0.5	0.5	AT1G35490	3931
AT1G35500	-0.5	0.5	AT1G35500	3932
AT1G35501	-0.5	0.5	AT1G35501	3933
AT1G35510	-0.5	0.5	AT1G35510	3934
AT1G35513	-0.5	0.5	AT1G35513	3935
AT1G35515	-0.5	0.5	AT1G35515	3936
AT1G35516	-0.5	0.5	AT1G35516	3937
AT1G35520	-0.5	0.5	AT1G35520	3938
AT1G35530	-0.5	0.5	AT1G35530	3939
AT1G35535	-0.5	0.5	AT1G35535	3940
AT1G35537	-0.5	0.5	AT1G35537	3941
AT1G35540	-0.5	0.5	AT1G35540	3942
AT1G35545	-0.5	0.5	AT1G35545	3943
AT1G35550	-0.5	0.5	AT1G35550	3944
AT1G35560	-0.5	0.5	AT1G35560	3945
AT1G35570	-0.5	0.5	AT1G35570	3946
AT1G35580	-0.5	0.5	AT1G35580	3947
AT1G35590	-0.5	0.5	AT1G35590	3948
AT1G35600	-0.5	0.5	AT1G35600	3949
AT1G35610	-0.5	0.5	AT1G35610	3950
AT1G35612	-0.5	0.5	AT1G35612	3951
AT1G35614	-0.5	0.5	AT1G35614	3952
AT1G35617	-0.5	0.5	AT1G35617	3953
AT1G35620	-0.5	0.5	AT1G35620	3954
AT1G35625	-0.5	0.5	AT1G35625	3955
AT1G35630	-0.5	0.5	AT1G35630	3956
AT1G35640	-0.5	0.5	AT1G35640	3957
AT1G35645	-0.5	0.5	AT1G35645	3958
AT1G35647	-0.5	0.5	AT1G35647	3959
AT1G35650	-0.5	0.5	AT1G35650	3960
AT1G35660	-0.5	0.5	AT1G35660	3961
AT1G35663	-0.5	0.5	AT1G35663	3962
AT1G35670	-0.5	0.5	AT1G35670	3963
AT1G35680	-0.5	0.5	AT1G35680	3964
AT1G35690	-0.5	0.5	AT1G35690	3965
AT1G35700	-0.5	0.5	AT1G35700	3966
AT1G35710	-0.5	0.5	AT1G35710	3967
AT1G35720	-0.5	0.5	AT1G35720	3968
AT1G35730	-0.5	0.5	AT1G35730	3969
AT1G35735	-0.5	0.5	AT1G35735	3970
AT1G35740	-0.5	0.5	AT1G35740	3971
AT1G35745	-0.5	0.5	AT1G35745	3972
AT1G35750	-0.5	0.5	AT1G35750	3973
AT1G35760	-0.5	0.5	AT1G35760	3974
AT1G35770	-0.5	0.5	AT1G35770	3975
AT1G35780	-0.5	0.5	AT1G35780	3976
AT1G35790	-0.5	0.5	AT1G35790	3977
AT1G35820	-0.5	0.5	AT1G35820	3978
AT1G35830	-0.5	0.5	AT1G35830	3979
AT1G35840	-0.5	0.5	AT1G35840	3980
AT1G35850	-0.5	0.5	AT1G35850	3981
AT1G35860	-0.5	0.5	AT1G35860	3982
AT1G35870	-0.5	0.5	AT1G35870	3983
AT1G35880	-0.5	0.5	AT1G35880	3984
AT1G35890	-0.5	0.5	AT1G35890	3985
AT1G35895	-0.5	0.5	AT1G35895	3986
AT1G35910	-0.5	0.5	AT1G35910	3987
AT1G35920	-0.5	0.5	AT1G35920	3988
AT1G35930	-0.5	0.5	AT1G35930	3989
AT1G35940	-0.5	0.5	AT1G35940	3990
AT1G35950	-0.5	0.5	AT1G35950	3991
AT1G35960	-0.5	0.5	AT1G35960	3992
AT1G35970	-0.5	0.5	AT1G35970	3993
AT1G35980	-0.5	0.5	AT1G35980	3994
AT1G35990	-0.5	0.5	AT1G35990	3995
AT1G35995	-0.5	0.5	AT1G35995	3996
AT1G36000	-0.5	0.5	AT1G36000	3997
AT1G36010	-0.5	0.5	AT1G36010	3998
AT1G36005	-0.5	0.5	AT1G36005	3999
AT1G36020	-0.5	0.5	AT1G36020	4000
AT1G36030	-0.5	0.5	AT1G36030	4001
AT1G36035	-0.5	0.5	AT1G36035	4002
AT1G36040	-0.5	0.5	AT1G36040	4003
AT1G36050	-0.5	0.5	AT1G36050	4004
AT1G36060	-0.5	0.5	AT1G36060	4005
AT1G36070	-0.5	0.5	AT1G36070	4006
AT1G36078	-0.5	0.5	AT1G36078	4007
AT1G36080	-0.5	0.5	AT1G36080	4008
AT1G36085	-0.5	0.5	AT1G36085	4009
AT1G36090	-0.5	0.5	AT1G36090	4010
AT1G36095	-0.5	0.5	AT1G36095	4011
AT1G36100	-0.5	0.5	AT1G36100	4012
AT1G36105	-0.5	0.5	AT1G36105	4013
AT1G36110	-0.5	0.5	AT1G36110	4014
AT1G36120	-0.5	0.5	AT1G36120	4015
AT1G36130	-0.5	0.5	AT1G36130	4016
AT1G36140	-0.5	0.5	AT1G36140	4017
AT1G36150	-0.5	0.5	AT1G36150	4018
AT1G36160	-0.5	0.5	AT1G36160	4019
AT1G36180	-0.5	0.5	AT1G36180	4020
AT1G36185	-0.5	0.5	AT1G36185	4021
AT1G36190	-0.5	0.5	AT1G36190	4022
AT1G36200	-0.5	0.5	AT1G36200	4023
AT1G36210	-0.5	0.5	AT1G36210	4024
AT1G36220	-0.5	0.5	AT1G36220	4025
AT1G36225	-0.5	0.5	AT1G36225	4026
AT1G36230	-0.5	0.5	AT1G36230	4027
AT1G36240	-0.5	0.5	AT1G36240	4028
AT1G36250	-0.5	0.5	AT1G36250	4029
AT1G36260	-0.5	0.5	AT1G36260	4030
AT1G36270	-0.5	0.5	AT1G36270	4031
AT1G36272	-0.5	0.5	AT1G36272	4032
AT1G36280	-0.5	0.5	AT1G36280	4033
AT1G36290	-0.5	0.5	AT1G36290	4034
AT1G36300	-0.5	0.5	AT1G36300	4035
AT1G36305	-0.5	0.5	AT1G36305	4036
AT1G36310	-0.5	0.5	AT1G36310	4037
AT1G36320	-0.5	0.5	AT1G36320	4038
AT1G36330	-0.5	0.5	AT1G36330	4039
AT1G36325	-0.5	0.5	AT1G36325	4040
AT1G36340	-0.5	0.5	AT1G36340	4041
AT1G36350	-0.5	0.5	AT1G36350	4042
AT1G36360	-0.5	0.5	AT1G36360	4043
AT1G36370	-0.5	0.5	AT1G36370	4044
AT1G36380	-0.5	0.5	AT1G36380	4045
AT1G36390	-0.5	0.5	AT1G36390	4046
AT1G36395	-0.5	0.5	AT1G36395	4047
AT1G36400	-0.5	0.5	AT1G36400	4048
AT1G36403	-0.5	0.5	AT1G36403	4049
AT1G36406	-0.5	0.5	AT1G36406	4050
AT1G36420	-0.5	0.5	AT1G36420	4051
AT1G36430	-0.5	0.5	AT1G36430	4052
AT1G36440	-0.5	0.5	AT1G36440	4053
AT1G36441	-0.5	0.5	AT1G36441	4054
AT1G36445	-0.5	0.5	AT1G36445	4055
AT1G36450	-0.5	0.5	AT1G36450	4056
AT1G36460	-0.5	0.5	AT1G36460	4057
AT1G36470	-0.5	0.5	AT1G36470	4058
AT1G36480	-0.5	0.5	AT1G36480	4059
AT1G36485	-0.5	0.5	AT1G36485	4060
AT1G36490	-0.5	0.5	AT1G36490	4061
AT1G36495	-0.5	0.5	AT1G36495	4062
AT1G36500	-0.5	0.5	AT1G36500	4063
AT1G36510	-0.5	0.5	AT1G36510	4064
AT1G36520	-0.5	0.5	AT1G36520	4065
AT1G36530	-0.5	0.5	AT1G36530	4066
AT1G36540	-0.5	0.5	AT1G36540	4067
AT1G36550	-0.5	0.5	AT1G36550	4068
AT1G36560	-0.5	0.5	AT1G36560	4069
AT1G36570	-0.5	0.5	AT1G36570	4070
AT1G36580	-0.5	0.5	AT1G36580	4071
AT1G36590	-0.5	0.5	AT1G36590	4072
AT1G36595	-0.5	0.5	AT1G36595	4073
AT1G36600	-0.5	0.5	AT1G36600	4074
AT1G36605	-0.5	0.5	AT1G36605	4075
AT1G36610	-0.5	0.5	AT1G36610	4076
AT1G36620	-0.5	0.5	AT1G36620	4077
AT1G36622	-0.5	0.5	AT1G36622	4078
AT1G36623	-0.5	0.5	AT1G36623	4079
AT1G36630	-0.5	0.5	AT1G36630	4080
AT1G36627	-0.5	0.5	AT1G36627	4081
AT1G36640	-0.5	0.5	AT1G36640	4082
AT1G36650	-0.5	0.5	AT1G36650	4083
AT1G36660	-0.5	0.5	AT1G36660	4084
AT1G36670	-0.5	0.5	AT1G36670	4085
AT1G36675	-0.5	0.5	AT1G36675	4086
AT1G36680	-0.5	0.5	AT1G36680	4087
AT1G36690	-0.5	0.5	AT1G36690	4088
AT1G36700	-0.5	0.5	AT1G36700	4089
AT1G36710	-0.5	0.5	AT1G36710	4090
AT1G36720	-0.5	0.5	AT1G36720	4091
AT1G36730	-0.5	0.5	AT1G36730	4092
AT1G36740	-0.5	0.5	AT1G36740	4093
AT1G36745	-0.5	0.5	AT1G36745	4094
AT1G36750	-0.5	0.5	AT1G36750	4095
AT1G36756	-0.5	0.5	AT1G36756	4096
AT1G36763	-0.5	0.5	AT1G36763	4097
AT1G36770	-0.5	0.5	AT1G36770	4098
AT1G36775	-0.5	0.5	AT1G36775	4099
AT1G36790	-0.5	0.5	AT1G36790	4100
AT1G36795	-0.5	0.5	AT1G36795	4101
AT1G36800	-0.5	0.5	AT1G36800	4102
AT1G36810	-0.5	0.5	AT1G36810	4103
AT1G36830	-0.5	0.5	AT1G36830	4104
AT1G36840	-0.5	0.5	AT1G36840	4105
AT1G36850	-0.5	0.5	AT1G36850	4106
AT1G36880	-0.5	0.5	AT1G36880	4107
AT1G36890	-0.5	0.5	AT1G36890	4108
AT1G36910	-0.5	0.5	AT1G36910	4109
AT1G36915	-0.5	0.5	AT1G36915	4110
AT1G36920	-0.5	0.5	AT1G36920	4111
AT1G36922	-0.5	0.5	AT1G36922	4112
AT1G36925	-0.5	0.5	AT1G36925	4113
AT1G36927	-0.5	0.5	AT1G36927	4114
AT1G36933	-0.5	0.5	AT1G36933	4115
AT1G36936	-0.5	0.5	AT1G36936	4116
AT1G36940	-0.5	0.5	AT1G36940	4117
AT1G36942	-0.5	0.5	AT1G36942	4118
AT1G36950	-0.5	0.5	AT1G36950	4119
AT1G36960	-0.5	0.5	AT1G36960	4120
AT1G36970	-0.5	0.5	AT1G36970	4121
AT1G36975	-0.5	0.5	AT1G36975	4122
AT1G36980	-0.5	0.5	AT1G36980	4123
AT1G36990	-0.5	0.5	AT1G36990	4124
AT1G36992	-0.5	0.5	AT1G36992	4125
AT1G37000	-0.5	0.5	AT1G37000	4126
AT1G37010	-0.5	0.5	AT1G37010	4127
AT1G37012	-0.5	0.5	AT1G37012	4128
AT1G37015	-0.5	0.5	AT1G37015	4129
AT1G37020	-0.5	0.5	AT1G37020	4130
AT1G37030	-0.5	0.5	AT1G37030	4131
AT1G37035	-0.5	0.5	AT1G37035	4132
AT1G37036	-0.5	0.5	AT1G37036	4133
AT1G37037	-0.5	0.5	AT1G37037	4134
AT1G37038	-0.5	0.5	AT1G37038	4135
AT1G37040	-0.5	0.5	AT1G37040	4136
AT1G37045	-0.5	0.5	AT1G37045	4137
AT1G37050	-0.5	0.5	AT1G37050	4138
AT1G37060	-0.5	0.5	AT1G37060	4139
AT1G37057	-0.5	0.5	AT1G37057	4140
AT1G37063	-0.5	0.5	AT1G37063	4141
AT1G37070	-0.5	0.5	AT1G37070	4142
AT1G37080	-0.5	0.5	AT1G37080	4143
AT1G37090	-0.5	0.5	AT1G37090	4144
AT1G37095	-0.5	0.5	AT1G37095	4145
AT1G37100	-0.5	0.5	AT1G37100	4146
AT1G37110	-0.5	0.5	AT1G37110	4147
AT1G37113	-0.5	0.5	AT1G37113	4148
AT1G37120	-0.5	0.5	AT1G37120	4149
AT1G37130	-0.5	0.5	AT1G37130	4150
AT1G37140	-0.5	0.5	AT1G37140	4151
AT1G37150	-0.5	0.5	AT1G37150	4152
AT1G37160	-0.5	0.5	AT1G37160	4153
AT1G37170	-0.5	0.5	AT1G37170	4154
AT1G37180	-0.5	0.5	AT1G37180	4155
AT1G37190	-0.5	0.5	AT1G37190	4156
AT1G37200	-0.5	0.5	AT1G37200	4157
AT1G37210	-0.5	0.5	AT1G37210	4158
AT1G37275	-0.5	0.5	AT1G37275	4159
AT1G37340	-0.5	0.5	AT1G37340	4160
AT1G37405	-0.5	0.5	AT1G37405	4161
AT1G37471	-0.5	0.5	AT1G37471	4162
AT1G37537	-0.5	0.5	AT1G37537	4163
AT1G37603	-0.5	0.5	AT1G37603	4164
AT1G37669	-0.5	0.5	AT1G37669	4165
AT1G37735	-0.5	0.5	AT1G37735	4166
AT1G37801	-0.5	0.5	AT1G37801	4167
AT1G37867	-0.5	0.5	AT1G37867	4168
AT1G37933	-0.5	0.5	AT1G37933	4169
AT1G37999	-0.5	0.5	AT1G37999	4170
AT1G38065	-0.5	0.5	AT1G38065	4171
AT1G38131	-0.5	0.5	AT1G38131	4172
AT1G38140	-0.5	0.5	AT1G38140	4173
AT1G38149	-0.5	0.5	AT1G38149	4174
AT1G38158	-0.5	0.5	AT1G38158	4175
AT1G38167	-0.5	0.5	AT1G38167	4176
AT1G38176	-0.5	0.5	AT1G38176	4177
AT1G38185	-0.5	0.5	AT1G38185	4178
AT1G38194	-0.5	0.5	AT1G38194	4179
AT1G38203	-0.5	0.5	AT1G38203	4180
AT1G38212	-0.5	0.5	AT1G38212	4181
AT1G38221	-0.5	0.5	AT1G38221	4182
AT1G38230	-0.5	0.5	AT1G38230	4183
AT1G38240	-0.5	0.5	AT1G38240	4184
AT1G38250	-0.5	0.5	AT1G38250	4185
AT1G38260	-0.5	0.5	AT1G38260	4186
AT1G38270	-0.5	0.5	AT1G38270	4187
AT1G38280	-0.5	0.5	AT1G38280	4188
AT1G38290	-0.5	0.5	AT1G38290	4189
AT1G38300	-0.5	0.5	AT1G38300	4190
AT1G38310	-0.5	0.5	AT1G38310	4191
AT1G38320	-0.5	0.5	AT1G38320	4192
AT1G38330	-0.5	0.5	AT1G38330	4193
AT1G38340	-0.5	0.5	AT1G38340	4194
AT1G38350	-0.5	0.5	AT1G38350	4195
AT1G38360	-0.5	0.5	AT1G38360	4196
AT1G38380	-0.5	0.5	AT1G38380	4197
AT1G38390	-0.5	0.5	AT1G38390	4198
AT1G38400	-0.5	0.5	AT1G38400	4199
AT1G38410	-0.5	0.5	AT1G38410	4200
AT1G38416	-0.5	0.5	AT1G38416	4201
AT1G38423	-0.5	0.5	AT1G38423	4202
AT1G38430	-0.5	0.5	AT1G38430	4203
AT1G38440	-0.5	0.5	AT1G38440	4204
AT1G38450	-0.5	0.5	AT1G38450	4205
AT1G38460	-0.5	0.5	AT1G38460	4206
AT1G38550	-0.5	0.5	AT1G38550	4207
AT1G38710	-0.5	0.5	AT1G38710	4208
AT1G38790	-0.5	0.5	AT1G38790	4209
AT1G38870	-0.5	0.5	AT1G38870	4210
AT1G39030	-0.5	0.5	AT1G39030	4211
AT1G39110	-0.5	0.5	AT1G39110	4212
AT1G39190	-0.5	0.5	AT1G39190	4213
AT1G39270	-0.5	0.5	AT1G39270	4214
AT1G39350	-0.5	0.5	AT1G39350	4215
AT1G39430	-0.5	0.5	AT1G39430	4216
AT1G39510	-0.5	0.5	AT1G39510	4217
AT1G39511	-0.5	0.5	AT1G39511	4218
AT1G39060	-0.5	0.5	AT1G39060	4219
AT1G39513	-0.5	0.5	AT1G39513	4220
AT1G39070	-0.5	0.5	AT1G39070	4221
AT1G39515	-0.5	0.5	AT1G39515	4222
AT1G39590	-0.5	0.5	AT1G39590	4223
AT1G39670	-0.5	0.5	AT1G39670	4224
AT1G39750	-0.5	0.5	AT1G39750	4225
AT1G39830	-0.5	0.5	AT1G39830	4226
AT1G39910	-0.5	0.5	AT1G39910	4227
AT1G39990	-0.5	0.5	AT1G39990	4228
AT1G40070	-0.5	0.5	AT1G40070	4229
AT1G40069	-0.5	0.5	AT1G40069	4230
AT1G40071	-0.5	0.5	AT1G40071	4231
AT1G40072	-0.5	0.5	AT1G40072	4232
AT1G40073	-0.5	0.5	AT1G40073	4233
AT1G40074	-0.5	0.5	AT1G40074	4234
AT1G40075	-0.5	0.5	AT1G40075	4235
AT1G40077	-0.5	0.5	AT1G40077	4236
AT1G40078	-0.5	0.5	AT1G40078	4237
AT1G40079	-0.5	0.5	AT1G40079	4238
AT1G40080	-0.5	0.5	AT1G40080	4239
AT1G40081	-0.5	0.5	AT1G40081	4240
AT1G40083	-0.5	0.5	AT1G40083	4241
AT1G40084	-0.5	0.5	AT1G40084	4242
AT1G40085	-0.5	0.5	AT1G40085	4243
AT1G40086	-0.5	0.5	AT1G40086	4244
AT1G40087	-0.5	0.5	AT1G40087	4245
AT1G40089	-0.5	0.5	AT1G40089	4246
AT1G40091	-0.5	0.5	AT1G40091	4247
AT1G40090	-0.5	0.5	AT1G40090	4248
AT1G40093	-0.5	0.5	AT1G40093	4249
AT1G40095	-0.5	0.5	AT1G40095	4250
AT1G40097	-0.5	0.5	AT1G40097	4251
AT1G40099	-0.5	0.5	AT1G40099	4252
AT1G40101	-0.5	0.5	AT1G40101	4253
AT1G40103	-0.5	0.5	AT1G40103	4254
AT1G40104	-0.5	0.5	AT1G40104	4255
AT1G40105	-0.5	0.5	AT1G40105	4256
AT1G40107	-0.5	0.5	AT1G40107	4257
AT1G40109	-0.5	0.5	AT1G40109	4258
AT1G40113	-0.5	0.5	AT1G40113	4259
AT1G40115	-0.5	0.5	AT1G40115	4260
AT1G40117	-0.5	0.5	AT1G40117	4261
AT1G40119	-0.5	0.5	AT1G40119	4262
AT1G40121	-0.5	0.5	AT1G40121	4263
AT1G40123	-0.5	0.5	AT1G40123	4264
AT1G40125	-0.5	0.5	AT1G40125	4265
AT1G40127	-0.5	0.5	AT1G40127	4266
AT1G40129	-0.5	0.5	AT1G40129	4267
AT1G40131	-0.5	0.5	AT1G40131	4268
AT1G40133	-0.5	0.5	AT1G40133	4269
AT1G40135	-0.5	0.5	AT1G40135	4270
AT1G40137	-0.5	0.5	AT1G40137	4271
AT1G40139	-0.5	0.5	AT1G40139	4272
AT1G40141	-0.5	0.5	AT1G40141	4273
AT1G40143	-0.5	0.5	AT1G40143	4274
AT1G40136	-0.5	0.5	AT1G40136	4275
AT1G40130	-0.5	0.5	AT1G40130	4276
AT1G40124	-0.5	0.5	AT1G40124	4277
AT1G40118	-0.5	0.5	AT1G40118	4278
AT1G40112	-0.5	0.5	AT1G40112	4279
AT1G40106	-0.5	0.5	AT1G40106	4280
AT1G40100	-0.5	0.5	AT1G40100	4281
AT1G40150	-0.5	0.5	AT1G40150	4282
AT1G40230	-0.5	0.5	AT1G40230	4283
AT1G40310	-0.5	0.5	AT1G40310	4284
AT1G40076	-0.5	0.5	AT1G40076	4285
AT1G40390	-0.5	0.5	AT1G40390	4286
AT1G40470	-0.5	0.5	AT1G40470	4287
AT1G40630	-0.5	0.5	AT1G40630	4288
AT1G41115	-0.5	0.5	AT1G41115	4289
AT1G41600	-0.5	0.5	AT1G41600	4290
AT1G41630	-0.5	0.5	AT1G41630	4291
AT1G41650	-0.5	0.5	AT1G41650	4292
AT1G41660	-0.5	0.5	AT1G41660	4293
AT1G41680	-0.5	0.5	AT1G41680	4294
AT1G41690	-0.5	0.5	AT1G41690	4295
AT1G41700	-0.5	0.5	AT1G41700	4296
AT1G41723	-0.5	0.5	AT1G41723	4297
AT1G41710	-0.5	0.5	AT1G41710	4298
AT1G41720	-0.5	0.5	AT1G41720	4299
AT1G41726	-0.5	0.5	AT1G41726	4300
AT1G41730	-0.5	0.5	AT1G41730	4301
AT1G41740	-0.5	0.5	AT1G41740	4302
AT1G41743	-0.5	0.5	AT1G41743	4303
AT1G41746	-0.5	0.5	AT1G41746	4304
AT1G41750	-0.5	0.5	AT1G41750	4305
AT1G41755	-0.5	0.5	AT1G41755	4306
AT1G41760	-0.5	0.5	AT1G41760	4307
AT1G41770	-0.5	0.5	AT1G41770	4308
AT1G41775	-0.5	0.5	AT1G41775	4309
AT1G41790	-0.5	0.5	AT1G41790	4310
AT1G41795	-0.5	0.5	AT1G41795	4311
AT1G41797	-0.5	0.5	AT1G41797	4312
AT1G41798	-0.5	0.5	AT1G41798	4313
AT1G41803	-0.5	0.5	AT1G41803	4314
AT1G41810	-0.5	0.5	AT1G41810	4315
AT1G41820	-0.5	0.5	AT1G41820	4316
AT1G41825	-0.5	0.5	AT1G41825	4317
AT1G41827	-0.5	0.5	AT1G41827	4318
AT1G41830	-0.5	0.5	AT1G41830	4319
AT1G41835	-0.5	0.5	AT1G41835	4320
AT1G41840	-0.5	0.5	AT1G41840	4321
AT1G41850	-0.5	0.5	AT1G41850	4322
AT1G41855	-0.5	0.5	AT1G41855	4323
AT1G41860	-0.5	0.5	AT1G41860	4324
AT1G41870	-0.5	0.5	AT1G41870	4325
AT1G41880	-0.5	0.5	AT1G41880	4326
AT1G41890	-0.5	0.5	AT1G41890	4327
AT1G41893	-0.5	0.5	AT1G41893	4328
AT1G41896	-0.5	0.5	AT1G41896	4329
AT1G41900	-0.5	0.5	AT1G41900	4330
AT1G41910	-0.5	0.5	AT1G41910	4331
AT1G41920	-0.5	0.5	AT1G41920	4332
AT1G41930	-0.5	0.5	AT1G41930	4333
AT1G42045	-0.5	0.5	AT1G42045	4334
AT1G42003	-0.5	0.5	AT1G42003	4335
AT1G42040	-0.5	0.5	AT1G42040	4336
AT1G42050	-0.5	0.5	AT1G42050	4337
AT1G42060	-0.5	0.5	AT1G42060	4338
AT1G42070	-0.5	0.5	AT1G42070	4339
AT1G42080	-0.5	0.5	AT1G42080	4340
AT1G42090	-0.5	0.5	AT1G42090	4341
AT1G42100	-0.5	0.5	AT1G42100	4342
AT1G42110	-0.5	0.5	AT1G42110	4343
AT1G42120	-0.5	0.5	AT1G42120	4344
AT1G42130	-0.5	0.5	AT1G42130	4345
AT1G42140	-0.5	0.5	AT1G42140	4346
AT1G42150	-0.5	0.5	AT1G42150	4347
AT1G42160	-0.5	0.5	AT1G42160	4348
AT1G42170	-0.5	0.5	AT1G42170	4349
AT1G42180	-0.5	0.5	AT1G42180	4350
AT1G42190	-0.5	0.5	AT1G42190	4351
AT1G42200	-0.5	0.5	AT1G42200	4352
AT1G42210	-0.5	0.5	AT1G42210	4353
AT1G42220	-0.5	0.5	AT1G42220	4354
AT1G42230	-0.5	0.5	AT1G42230	4355
AT1G42240	-0.5	0.5	AT1G42240	4356
AT1G42250	-0.5	0.5	AT1G42250	4357
AT1G42260	-0.5	0.5	AT1G42260	4358
AT1G42270	-0.5	0.5	AT1G42270	4359
AT1G42280	-0.5	0.5	AT1G42280	4360
AT1G42290	-0.5	0.5	AT1G42290	4361
AT1G42300	-0.5	0.5	AT1G42300	4362
AT1G42310	-0.5	0.5	AT1G42310	4363
AT1G42320	-0.5	0.5	AT1G42320	4364
AT1G42350	-0.5	0.5	AT1G42350	4365
AT1G42360	-0.5	0.5	AT1G42360	4366
AT1G42365	-0.5	0.5	AT1G42365	4367
AT1G42367	-0.5	0.5	AT1G42367	4368
AT1G42370	-0.5	0.5	AT1G42370	4369
AT1G42375	-0.5	0.5	AT1G42375	4370
AT1G42377	-0.5	0.5	AT1G42377	4371
AT1G42380	-0.5	0.5	AT1G42380	4372
AT1G42385	-0.5	0.5	AT1G42385	4373
AT1G42390	-0.5	0.5	AT1G42390	4374
AT1G42393	-0.5	0.5	AT1G42393	4375
AT1G42396	-0.5	0.5	AT1G42396	4376
AT1G42400	-0.5	0.5	AT1G42400	4377
AT1G42410	-0.5	0.5	AT1G42410	4378
AT1G42420	-0.5	0.5	AT1G42420	4379
AT1G42430	-0.5	0.5	AT1G42430	4380
AT1G42440	-0.5	0.5	AT1G42440	4381
AT1G42450	-0.5	0.5	AT1G42450	4382
AT1G42460	-0.5	0.5	AT1G42460	4383
AT1G42470	-0.5	0.5	AT1G42470	4384
AT1G42480	-0.5	0.5	AT1G42480	4385
AT1G42490	-0.5	0.5	AT1G42490	4386
AT1G42500	-0.5	0.5	AT1G42500	4387
AT1G42510	-0.5	0.5	AT1G42510	4388
AT1G42515	-0.5	0.5	AT1G42515	4389
AT1G42520	-0.5	0.5	AT1G42520	4390
AT1G42525	-0.5	0.5	AT1G42525	4391
AT1G42530	-0.5	0.5	AT1G42530	4392
AT1G42540	-0.5	0.5	AT1G42540	4393
AT1G42550	-0.5	0.5	AT1G42550	4394
AT1G42560	-0.5	0.5	AT1G42560	4395
AT1G42570	-0.5	0.5	AT1G42570	4396
AT1G42580	-0.5	0.5	AT1G42580	4397
AT1G42590	-0.5	0.5	AT1G42590	4398
AT1G42595	-0.5	0.5	AT1G42595	4399
AT1G42600	-0.5	0.5	AT1G42600	4400
AT1G42602	-0.5	0.5	AT1G42602	4401
AT1G42605	-0.5	0.5	AT1G42605	4402
AT1G42610	-0.5	0.5	AT1G42610	4403
AT1G42620	-0.5	0.5	AT1G42620	4404
AT1G42630	-0.5	0.5	AT1G42630	4405
AT1G42635	-0.5	0.5	AT1G42635	4406
AT1G42650	-0.5	0.5	AT1G42650	4407
AT1G42655	-0.5	0.5	AT1G42655	4408
AT1G42615	-0.5	0.5	AT1G42615	4409
AT1G42680	-0.5	0.5	AT1G42680	4410
AT1G42690	-0.5	0.5	AT1G42690	4411
AT1G42695	-0.5	0.5	AT1G42695	4412
AT1G42703	-0.5	0.5	AT1G42703	4413
AT1G42697	-0.5	0.5	AT1G42697	4414
AT1G42698	-0.5	0.5	AT1G42698	4415
AT1G42700	-0.5	0.5	AT1G42700	4416
AT1G42705	-0.5	0.5	AT1G42705	4417
AT1G42710	-0.5	0.5	AT1G42710	4418
AT1G42718	-0.5	0.5	AT1G42718	4419
AT1G42727	-0.5	0.5	AT1G42727	4420
AT1G42736	-0.5	0.5	AT1G42736	4421
AT1G42740	-0.5	0.5	AT1G42740	4422
AT1G42745	-0.5	0.5	AT1G42745	4423
AT1G42780	-0.5	0.5	AT1G42780	4424
AT1G42816	-0.5	0.5	AT1G42816	4425
AT1G42852	-0.5	0.5	AT1G42852	4426
AT1G42888	-0.5	0.5	AT1G42888	4427
AT1G42924	-0.5	0.5	AT1G42924	4428
AT1G42960	-0.5	0.5	AT1G42960	4429
AT1G42970	-0.5	0.5	AT1G42970	4430
AT1G42980	-0.5	0.5	AT1G42980	4431
AT1G42990	-0.5	0.5	AT1G42990	4432
AT1G43000	-0.5	0.5	AT1G43000	4433
AT1G43005	-0.5	0.5	AT1G43005	4434
AT1G43010	-0.5	0.5	AT1G43010	4435
AT1G43020	-0.5	0.5	AT1G43020	4436
AT1G43030	-0.5	0.5	AT1G43030	4437
AT1G43040	-0.5	0.5	AT1G43040	4438
AT1G43050	-0.5	0.5	AT1G43050	4439
AT1G43060	-0.5	0.5	AT1G43060	4440
AT1G43070	-0.5	0.5	AT1G43070	4441
AT1G43080	-0.5	0.5	AT1G43080	4442
AT1G43090	-0.5	0.5	AT1G43090	4443
AT1G43100	-0.5	0.5	AT1G43100	4444
AT1G43110	-0.5	0.5	AT1G43110	4445
AT1G43120	-0.5	0.5	AT1G43120	4446
